,subject_id,accuracy,object,response,true_value,environment_coded
28238,60795,0,object157.jpg,0.4,0.8,raw/volstab
28253,60795,0,object506.jpg,0.6,0.2,raw/volstab
28277,60795,0,object499.jpg,0.4,0.8,raw/volstab
28283,60795,0,object611.jpg,0,0.6,raw/volstab
28322,73109,0,object523.jpg,1,0.8,raw/volstab
28325,73109,0,object346.jpg,0.2,0.0,raw/volstab
28328,73109,0,object253.jpg,1,0.6,raw/volstab
28337,73109,0,object268.jpg,0.4,0.2,raw/volstab
28358,73109,1,object478.jpg,1,1.0,raw/volstab
28361,73109,0,object122.jpg,1,0.2,raw/volstab
28367,73109,0,object587.jpg,0.4,0.6,raw/volstab
28373,73109,0,object586.jpg,1,0.4,raw/volstab
28382,73109,1,object644.jpg,1,1.0,raw/volstab
28397,73109,0,object35.jpg,0.2,0.0,raw/volstab
28400,73109,1,object493.jpg,1,1.0,raw/volstab
28403,73109,0,object485.jpg,0.2,0.4,raw/volstab
28406,73109,1,object137.jpg,1,1.0,raw/volstab
28415,73109,1,object514.jpg,0.8,0.8,raw/volstab
28418,73109,0,object420.jpg,1,0.4,raw/volstab
28427,73109,0,object375.jpg,0.2,0.0,raw/volstab
28436,73109,0,object231.jpg,0.4,0.2,raw/volstab
28460,73109,0,object374.jpg,0.8,0.6,raw/volstab
28463,73109,0,object350.jpg,1,0.6,raw/volstab
28529,73109,0,object54.jpg,1,,raw/volstab
28565,43260,0,object655.jpg,0.4,,raw/volstab
28583,43260,0,object389.jpg,0.6,1.0,raw/volstab
28586,43260,1,object600.jpg,0,0.0,raw/volstab
28598,43260,0,object83.jpg,0.8,0.6,raw/volstab
28601,43260,0,object162.jpg,0.4,1.0,raw/volstab
28631,43260,0,object620.jpg,0,,raw/volstab
28652,43260,1,object102.jpg,0.6,0.6,raw/volstab
28655,43260,0,object619.jpg,0.8,0.0,raw/volstab
28664,43260,1,object573.jpg,0,0.0,raw/volstab
28667,43260,0,object474.jpg,0,0.2,raw/volstab
28688,43260,0,object21.jpg,0.2,0.4,raw/volstab
28808,25087,0,object490.jpg,0.4,,raw/volstab
28814,25087,0,object78.jpg,0.6,0.4,raw/volstab
28817,25087,1,object448.jpg,0.4,0.4,raw/volstab
28832,25087,1,object520.jpg,0.2,0.2,raw/volstab
28835,25087,0,object148.jpg,0.4,0.2,raw/volstab
28889,25087,1,object435.jpg,1,1.0,raw/volstab
28898,25087,1,object633.jpg,0.8,0.8,raw/volstab
28901,25087,1,object588.jpg,0.8,0.8,raw/volstab
28910,25087,1,object62.jpg,0,0.0,raw/volstab
28934,25087,1,object288.jpg,0,0.0,raw/volstab
29054,91096,1,object149.jpg,0.2,0.2,raw/volstab
29057,91096,1,object244.jpg,1,1.0,raw/volstab
29063,91096,0,object254.jpg,0.6,0.4,raw/volstab
29090,91096,1,object483.jpg,0.4,0.4,raw/volstab
29102,91096,0,object378.jpg,0,0.2,raw/volstab
29126,91096,0,object170.jpg,0.6,0.2,raw/volstab
29129,91096,0,object247.jpg,1,0.8,raw/volstab
29159,91096,1,object402.jpg,0.8,0.8,raw/volstab
29174,91096,1,object463.jpg,0.8,0.8,raw/volstab
29177,91096,0,object183.jpg,0.4,0.6,raw/volstab
29186,91096,0,object277.jpg,0.2,0.6,raw/volstab
29213,91096,1,object508.jpg,0,0.0,raw/volstab
29222,91096,1,object493.jpg,0,0.0,raw/volstab
29225,91096,1,object422.jpg,1,1.0,raw/volstab
29231,91096,1,object533.jpg,0.6,0.6,raw/volstab
29234,91096,0,object163.jpg,1,0.8,raw/volstab
29237,91096,1,object67.jpg,1,1.0,raw/volstab
29285,81691,0,object489.jpg,1,0.8,raw/volstab
29291,81691,1,object406.jpg,0.4,0.4,raw/volstab
29315,81691,0,object167.jpg,0.2,0.6,raw/volstab
29333,81691,0,object567.jpg,0.6,0.8,raw/volstab
29366,81691,1,object22.jpg,1,1.0,raw/volstab
29369,81691,0,object538.jpg,0.2,0.4,raw/volstab
29372,81691,0,object464.jpg,0.4,0.6,raw/volstab
29375,81691,1,object447.jpg,0.2,0.2,raw/volstab
29402,81691,0,object625.jpg,0.4,0.2,raw/volstab
29408,81691,1,object376.jpg,1,1.0,raw/volstab
29411,81691,1,object616.jpg,1,1.0,raw/volstab
29423,81691,1,object486.jpg,0.2,0.2,raw/volstab
29438,81691,1,object99.jpg,1,1.0,raw/volstab
29537,97915,0,object407.jpg,0.4,,raw/volstab
29552,97915,0,object35.jpg,0.2,0.6,raw/volstab
29582,97915,0,object14.jpg,0.4,,raw/volstab
29594,97915,0,object390.jpg,0.4,,raw/volstab
29606,97915,0,object556.jpg,0.4,,raw/volstab
29615,97915,0,object102.jpg,0.6,0.0,raw/volstab
29630,97915,0,object325.jpg,0.2,0.4,raw/volstab
29639,97915,0,object74.jpg,0.4,0.8,raw/volstab
29648,97915,0,object446.jpg,0.4,1.0,raw/volstab
29669,97915,0,object465.jpg,0.6,,raw/volstab
29699,97915,0,object409.jpg,0.2,,raw/volstab
29714,97915,0,object619.jpg,0.6,,raw/volstab
29726,97915,0,object179.jpg,0.6,,raw/volstab
29741,97915,0,object276.jpg,0.4,,raw/volstab
29759,97915,0,object639.jpg,0.4,,raw/volstab
29762,12553,0,object249.jpg,0.6,1.0,raw/volstab
29765,12553,0,object404.jpg,0.2,0.0,raw/volstab
29774,12553,0,object422.jpg,0.8,0.2,raw/volstab
29783,12553,0,object298.jpg,1,0.4,raw/volstab
29786,12553,0,object343.jpg,1,,raw/volstab
29792,12553,0,object155.jpg,0.6,0.4,raw/volstab
29804,12553,1,object203.jpg,1,1.0,raw/volstab
29807,12553,1,object491.jpg,1,1.0,raw/volstab
29816,12553,1,object189.jpg,0,0.0,raw/volstab
29834,12553,0,object472.jpg,0.6,,raw/volstab
29837,12553,0,object67.jpg,0.2,,raw/volstab
29843,12553,0,object119.jpg,0.4,0.2,raw/volstab
29849,12553,0,object462.jpg,0,0.6,raw/volstab
29858,12553,0,object47.jpg,0.8,,raw/volstab
29867,12553,0,object363.jpg,0.4,,raw/volstab
29873,12553,0,object494.jpg,0.8,0.2,raw/volstab
29891,12553,0,object116.jpg,0.2,0.6,raw/volstab
29912,12553,0,object184.jpg,0.2,,raw/volstab
29942,12553,0,object572.jpg,0.8,,raw/volstab
29945,12553,0,object418.jpg,0.4,,raw/volstab
29993,12553,0,object394.jpg,0.4,,raw/volstab
30098,76806,1,object40.jpg,0.6,0.6,raw/volstab
30242,15504,1,object468.jpg,0,0.0,raw/volstab
30245,15504,0,object647.jpg,0.4,0.6,raw/volstab
30251,15504,1,object67.jpg,1,1.0,raw/volstab
30254,15504,0,object377.jpg,0.4,0.8,raw/volstab
30257,15504,0,object19.jpg,0.2,,raw/volstab
30266,15504,0,object531.jpg,0.4,0.2,raw/volstab
30278,15504,1,object120.jpg,0.8,0.8,raw/volstab
30281,15504,0,object412.jpg,0.2,,raw/volstab
30287,15504,0,object548.jpg,0.6,,raw/volstab
30299,15504,0,object275.jpg,0.8,1.0,raw/volstab
30308,15504,0,object497.jpg,0,0.8,raw/volstab
30314,15504,0,object284.jpg,1,0.6,raw/volstab
30317,15504,0,object414.jpg,0.6,0.8,raw/volstab
30320,15504,1,object553.jpg,0.4,0.4,raw/volstab
30332,15504,1,object162.jpg,0,0.0,raw/volstab
30341,15504,0,object651.jpg,1,,raw/volstab
30347,15504,0,object305.jpg,0,1.0,raw/volstab
30350,15504,0,object105.jpg,0.2,0.4,raw/volstab
30359,15504,1,object351.jpg,0.2,0.2,raw/volstab
30377,15504,0,object448.jpg,0.8,0.2,raw/volstab
30383,15504,1,object13.jpg,1,1.0,raw/volstab
30386,15504,0,object316.jpg,0,0.6,raw/volstab
30389,15504,0,object492.jpg,0.4,0.2,raw/volstab
30392,15504,1,object61.jpg,0,0.0,raw/volstab
30461,15504,0,object336.jpg,0.4,,raw/volstab
30470,15504,0,object58.jpg,0.6,,raw/volstab
30488,14019,0,object380.jpg,0,1.0,raw/volstab
30494,14019,0,object152.jpg,0,0.8,raw/volstab
30497,14019,1,object204.jpg,0.2,0.2,raw/volstab
30518,14019,0,object533.jpg,1,,raw/volstab
30527,14019,0,object361.jpg,0,0.4,raw/volstab
30530,14019,0,object255.jpg,0.2,0.4,raw/volstab
30533,14019,1,object345.jpg,0,0.0,raw/volstab
30536,14019,1,object236.jpg,0.2,0.2,raw/volstab
30545,14019,1,object461.jpg,0.6,0.6,raw/volstab
30554,14019,0,object474.jpg,0,0.2,raw/volstab
30569,14019,1,object32.jpg,0,0.0,raw/volstab
30578,14019,0,object194.jpg,0.2,0.6,raw/volstab
30581,14019,0,object569.jpg,0,1.0,raw/volstab
30590,14019,0,object415.jpg,0.2,0.8,raw/volstab
30605,14019,0,object284.jpg,0,,raw/volstab
30608,14019,0,object129.jpg,0,0.4,raw/volstab
30623,14019,1,object42.jpg,1,1.0,raw/volstab
30629,14019,0,object170.jpg,0.4,0.6,raw/volstab
30638,14019,0,object438.jpg,0.2,0.6,raw/volstab
30653,14019,0,object40.jpg,0,1.0,raw/volstab
30665,14019,0,object412.jpg,0.2,,raw/volstab
30677,14019,1,object378.jpg,0,0.0,raw/volstab
30683,14019,0,object174.jpg,0.2,0.4,raw/volstab
30728,45681,0,object201.jpg,0.6,0.4,raw/volstab
30746,45681,0,object633.jpg,0.6,,raw/volstab
30752,45681,0,object191.jpg,0.2,1.0,raw/volstab
30770,45681,0,object46.jpg,1,0.8,raw/volstab
30776,45681,0,object651.jpg,0,,raw/volstab
30800,45681,0,object245.jpg,0.4,0.6,raw/volstab
30806,45681,0,object246.jpg,0.4,0.6,raw/volstab
30815,45681,1,object342.jpg,0.6,0.6,raw/volstab
30824,45681,0,object454.jpg,0.4,0.6,raw/volstab
30827,45681,0,object141.jpg,0.6,,raw/volstab
30833,45681,1,object346.jpg,0,0.0,raw/volstab
30836,45681,1,object356.jpg,0.2,0.2,raw/volstab
30842,45681,0,object635.jpg,0.8,1.0,raw/volstab
30896,45681,0,object395.jpg,0.6,0.8,raw/volstab
30935,45681,0,object535.jpg,0.2,,raw/volstab
30962,13186,0,object35.jpg,1,0.4,raw/volstab
30968,13186,0,object317.jpg,0.4,0.6,raw/volstab
30971,13186,1,object190.jpg,0,0.0,raw/volstab
30986,13186,1,object261.jpg,0,0.0,raw/volstab
30989,13186,0,object502.jpg,1,0.8,raw/volstab
30995,13186,0,object368.jpg,0.4,0.6,raw/volstab
30998,13186,0,object625.jpg,0.4,0.6,raw/volstab
31004,13186,1,object216.jpg,1,1.0,raw/volstab
31007,13186,0,object215.jpg,0.4,0.8,raw/volstab
31010,13186,0,object144.jpg,0.4,0.8,raw/volstab
31013,13186,0,object324.jpg,0.6,0.4,raw/volstab
31019,13186,0,object18.jpg,0.4,0.2,raw/volstab
31025,13186,0,object126.jpg,0.4,0.2,raw/volstab
31049,13186,1,object254.jpg,1,1.0,raw/volstab
31052,13186,0,object264.jpg,0.4,0.2,raw/volstab
31073,13186,1,object105.jpg,1,1.0,raw/volstab
31121,13186,0,object226.jpg,0.4,,raw/volstab
31223,52260,0,object188.jpg,0.6,0.4,raw/volstab
31268,52260,1,object613.jpg,0.2,0.2,raw/volstab
31349,52260,0,object544.jpg,0,1.0,raw/volstab
31454,39375,0,object496.jpg,1,0.8,raw/volstab
31460,39375,0,object125.jpg,0.6,0.4,raw/volstab
31472,39375,0,object429.jpg,1,0.6,raw/volstab
31496,39375,0,object454.jpg,0.4,0.2,raw/volstab
31514,39375,0,object240.jpg,0.4,0.2,raw/volstab
31517,39375,0,object12.jpg,0,,raw/volstab
31544,39375,1,object603.jpg,1,1.0,raw/volstab
31553,39375,0,object609.jpg,0.2,0.4,raw/volstab
31556,39375,0,object597.jpg,0.4,0.2,raw/volstab
31559,39375,0,object400.jpg,1,0.6,raw/volstab
31562,39375,1,object608.jpg,1,1.0,raw/volstab
31682,66675,0,object120.jpg,0.4,0.0,raw/volstab
31685,66675,0,object194.jpg,0.2,0.0,raw/volstab
31706,66675,0,object563.jpg,0.4,0.2,raw/volstab
31712,66675,0,object285.jpg,0.8,1.0,raw/volstab
31721,66675,0,object600.jpg,0.8,1.0,raw/volstab
31724,66675,0,object642.jpg,0.4,0.0,raw/volstab
31727,66675,0,object374.jpg,1,0.8,raw/volstab
31739,66675,0,object175.jpg,0.4,0.8,raw/volstab
31742,66675,1,object527.jpg,1,1.0,raw/volstab
31745,66675,1,object483.jpg,0.2,0.2,raw/volstab
31754,66675,1,object508.jpg,0.6,0.6,raw/volstab
31760,66675,1,object443.jpg,0.4,0.4,raw/volstab
31766,66675,1,object471.jpg,0.4,0.4,raw/volstab
31775,66675,0,object563.jpg,0.6,0.2,raw/volstab
31778,66675,0,object432.jpg,0.4,0.6,raw/volstab
31781,66675,0,object280.jpg,0.8,1.0,raw/volstab
31877,66675,0,object324.jpg,0.6,,raw/volstab
31928,77594,1,object54.jpg,0.4,0.4,raw/volstab
31934,77594,0,object199.jpg,0.6,0.8,raw/volstab
31952,77594,1,object400.jpg,1,1.0,raw/volstab
31967,77594,0,object284.jpg,0.6,0.2,raw/volstab
31988,77594,0,object311.jpg,0.6,0.4,raw/volstab
32012,77594,0,object606.jpg,0.2,0.0,raw/volstab
32021,77594,0,object402.jpg,0.4,0.0,raw/volstab
32051,77594,0,object195.jpg,0.2,,raw/volstab
32063,77594,0,object276.jpg,0,,raw/volstab
32066,77594,0,object252.jpg,0.4,,raw/volstab
32072,77594,0,object107.jpg,0.4,,raw/volstab
32081,77594,0,object57.jpg,0.8,1.0,raw/volstab
32087,77594,1,object503.jpg,1,1.0,raw/volstab
32099,77594,0,object265.jpg,0.4,0.8,raw/volstab
32114,77594,0,object324.jpg,0.4,,raw/volstab
32135,77594,0,object22.jpg,0.4,,raw/volstab
32147,77594,0,object555.jpg,0.4,,raw/volstab
32150,77594,0,object123.jpg,0.2,,raw/volstab
32162,99659,0,object655.jpg,0.4,0.8,raw/volstab
32180,99659,0,object125.jpg,0.2,0.8,raw/volstab
32183,99659,0,object390.jpg,0.4,0.2,raw/volstab
32195,99659,0,object509.jpg,0.6,0.2,raw/volstab
32219,99659,0,object241.jpg,0.4,0.2,raw/volstab
32225,99659,1,object542.jpg,1,1.0,raw/volstab
32237,99659,1,object608.jpg,1,1.0,raw/volstab
32252,99659,0,object516.jpg,0.2,0.8,raw/volstab
32258,99659,1,object275.jpg,0.6,0.6,raw/volstab
32276,99659,1,object181.jpg,0,0.0,raw/volstab
32411,17795,1,object260.jpg,0.4,0.4,raw/volstab
32423,17795,1,object236.jpg,0.8,0.8,raw/volstab
32471,17795,0,object165.jpg,1,0.0,raw/volstab
32495,17795,1,object263.jpg,1,1.0,raw/volstab
32501,17795,0,object460.jpg,1,0.8,raw/volstab
32645,52696,0,object41.jpg,0.8,1.0,raw/volstab
32648,52696,0,object510.jpg,0.4,0.0,raw/volstab
32654,52696,1,object256.jpg,0,0.0,raw/volstab
32672,52696,1,object492.jpg,1,1.0,raw/volstab
32675,52696,0,object209.jpg,0.8,0.4,raw/volstab
32693,52696,0,object663.jpg,0.8,0.6,raw/volstab
32696,52696,1,object398.jpg,0,0.0,raw/volstab
32708,52696,0,object319.jpg,1,0.2,raw/volstab
32711,52696,0,object307.jpg,0,0.2,raw/volstab
32714,52696,0,object35.jpg,0,0.4,raw/volstab
32720,52696,0,object359.jpg,0,0.8,raw/volstab
32723,52696,1,object247.jpg,0.2,0.2,raw/volstab
32726,52696,0,object124.jpg,0.4,1.0,raw/volstab
32732,52696,1,object21.jpg,1,1.0,raw/volstab
32759,52696,0,object643.jpg,0.2,0.8,raw/volstab
32771,52696,0,object407.jpg,0.4,0.8,raw/volstab
32885,25490,0,object110.jpg,0.2,0.4,raw/volstab
32888,25490,0,object250.jpg,0.6,1.0,raw/volstab
32909,25490,0,object577.jpg,0.4,0.2,raw/volstab
32912,25490,0,object224.jpg,0.4,1.0,raw/volstab
32927,25490,1,object375.jpg,0.2,0.2,raw/volstab
32930,25490,0,object70.jpg,0.8,0.6,raw/volstab
32933,25490,0,object310.jpg,0.4,1.0,raw/volstab
32936,25490,1,object374.jpg,0,0.0,raw/volstab
32957,25490,0,object303.jpg,0.6,,raw/volstab
32960,25490,0,object369.jpg,1,0.2,raw/volstab
32969,25490,0,object213.jpg,1,0.8,raw/volstab
32984,25490,0,object215.jpg,0.6,,raw/volstab
32987,25490,0,object570.jpg,0.4,,raw/volstab
32996,25490,1,object522.jpg,0.2,0.2,raw/volstab
33011,25490,0,object106.jpg,0.2,0.4,raw/volstab
33014,25490,0,object646.jpg,0.8,0.6,raw/volstab
33017,25490,0,object247.jpg,0.2,,raw/volstab
33020,25490,0,object147.jpg,0.6,0.4,raw/volstab
33128,47347,1,object83.jpg,1,1.0,raw/volstab
33143,47347,0,object57.jpg,0.4,0.8,raw/volstab
33146,47347,1,object506.jpg,0.4,0.4,raw/volstab
33152,47347,1,object510.jpg,0.4,0.4,raw/volstab
33161,47347,0,object563.jpg,0.2,,raw/volstab
33164,47347,1,object416.jpg,0.2,0.2,raw/volstab
33167,47347,0,object274.jpg,0.6,0.4,raw/volstab
33179,47347,0,object643.jpg,0.4,0.0,raw/volstab
33203,47347,1,object598.jpg,0.8,0.8,raw/volstab
33224,47347,1,object644.jpg,1,1.0,raw/volstab
33227,47347,0,object22.jpg,0.6,0.2,raw/volstab
33233,47347,1,object83.jpg,1,1.0,raw/volstab
33236,47347,1,object66.jpg,0.8,0.8,raw/volstab
33254,47347,0,object188.jpg,0.6,0.0,raw/volstab
33257,47347,1,object267.jpg,1,1.0,raw/volstab
33263,47347,0,object189.jpg,0.4,0.6,raw/volstab
33266,47347,0,object422.jpg,0.8,0.6,raw/volstab
33269,47347,0,object520.jpg,1,0.8,raw/volstab
33365,37413,1,object232.jpg,0,0.0,raw/volstab
33371,37413,0,object554.jpg,0.2,0.4,raw/volstab
33374,37413,0,object463.jpg,1,0.8,raw/volstab
33377,37413,1,object288.jpg,0,0.0,raw/volstab
33389,37413,0,object151.jpg,0.4,0.2,raw/volstab
33392,37413,0,object388.jpg,0.4,0.8,raw/volstab
33395,37413,0,object151.jpg,0.4,0.2,raw/volstab
33401,37413,1,object113.jpg,0,0.0,raw/volstab
33404,37413,1,object225.jpg,0,0.0,raw/volstab
33407,37413,0,object137.jpg,1,0.8,raw/volstab
33410,37413,0,object645.jpg,0.2,0.4,raw/volstab
33419,37413,1,object160.jpg,0.4,0.4,raw/volstab
33422,37413,1,object342.jpg,1,1.0,raw/volstab
33425,37413,1,object121.jpg,1,1.0,raw/volstab
33428,37413,0,object524.jpg,0.2,0.4,raw/volstab
33434,37413,1,object32.jpg,0.2,0.2,raw/volstab
33437,37413,1,object511.jpg,0.6,0.6,raw/volstab
33443,37413,1,object327.jpg,0.2,0.2,raw/volstab
33464,37413,1,object573.jpg,1,1.0,raw/volstab
33473,37413,1,object577.jpg,0.6,0.6,raw/volstab
33479,37413,0,object124.jpg,0.2,0.6,raw/volstab
33494,37413,1,object34.jpg,1,1.0,raw/volstab
33602,25033,1,object334.jpg,0.4,0.4,raw/volstab
33608,25033,1,object331.jpg,0.8,0.8,raw/volstab
33611,25033,1,object327.jpg,0.2,0.2,raw/volstab
33641,25033,0,object126.jpg,0.4,0.6,raw/volstab
33656,25033,0,object275.jpg,0.8,0.6,raw/volstab
33662,25033,1,object435.jpg,0.8,0.8,raw/volstab
33665,25033,0,object657.jpg,0.2,0.0,raw/volstab
33677,25033,0,object649.jpg,0.4,0.8,raw/volstab
33683,25033,0,object650.jpg,1,0.6,raw/volstab
33689,25033,0,object474.jpg,0.2,1.0,raw/volstab
33707,25033,1,object413.jpg,0.8,0.8,raw/volstab
33710,25033,1,object592.jpg,1,1.0,raw/volstab
33725,25033,0,object258.jpg,0,0.4,raw/volstab
33731,25033,1,object133.jpg,0.2,0.2,raw/volstab
33746,25033,1,object133.jpg,0.2,0.2,raw/volstab
33842,50373,0,object456.jpg,0.4,0.2,raw/volstab
33845,50373,0,object155.jpg,0.2,0.0,raw/volstab
33854,50373,0,object193.jpg,0.6,0.8,raw/volstab
33857,50373,0,object322.jpg,0.2,0.0,raw/volstab
33863,50373,0,object209.jpg,1,0.8,raw/volstab
33881,50373,0,object190.jpg,0.2,0.8,raw/volstab
33896,50373,0,object642.jpg,0.4,0.6,raw/volstab
33899,50373,1,object112.jpg,0.2,0.2,raw/volstab
33902,50373,0,object372.jpg,0.6,0.8,raw/volstab
33911,50373,1,object334.jpg,1,1.0,raw/volstab
33929,50373,0,object557.jpg,0,0.6,raw/volstab
33941,50373,1,object580.jpg,0,0.0,raw/volstab
33959,50373,1,object105.jpg,1,1.0,raw/volstab
33968,50373,0,object663.jpg,0.6,0.0,raw/volstab
33977,50373,0,object111.jpg,0.4,0.6,raw/volstab
33980,50373,0,object506.jpg,0.2,0.4,raw/volstab
33989,50373,1,object510.jpg,0.4,0.4,raw/volstab
33998,50373,1,object526.jpg,1,1.0,raw/volstab
34028,50373,0,object442.jpg,0.6,,raw/volstab
34106,26843,1,object540.jpg,0,0.0,raw/volstab
34130,26843,0,object360.jpg,0,0.6,raw/volstab
34154,26843,1,object654.jpg,1,1.0,raw/volstab
34199,26843,1,object33.jpg,0.8,0.8,raw/volstab
34328,81882,0,object534.jpg,1,0.2,raw/volstab
34334,81882,1,object292.jpg,1,1.0,raw/volstab
34337,81882,0,object556.jpg,0.8,0.2,raw/volstab
34340,81882,1,object426.jpg,1,1.0,raw/volstab
34349,81882,1,object83.jpg,0,0.0,raw/volstab
34352,81882,0,object615.jpg,0.6,0.4,raw/volstab
34358,81882,0,object415.jpg,0.6,1.0,raw/volstab
34367,81882,0,object660.jpg,0.4,0.0,raw/volstab
34370,81882,1,object189.jpg,0,0.0,raw/volstab
34388,81882,0,object72.jpg,0,0.4,raw/volstab
34391,81882,0,object367.jpg,0.2,0.4,raw/volstab
34394,81882,1,object511.jpg,0.6,0.6,raw/volstab
34397,81882,0,object629.jpg,0.8,0.2,raw/volstab
34412,81882,0,object484.jpg,0.6,0.4,raw/volstab
34439,81882,0,object511.jpg,0.8,0.6,raw/volstab
34442,81882,1,object393.jpg,0.6,0.6,raw/volstab
34448,81882,0,object70.jpg,0.2,1.0,raw/volstab
34475,81882,0,object312.jpg,0.6,,raw/volstab
34529,81882,0,object312.jpg,0.6,,raw/volstab
34568,85301,1,object97.jpg,0.6,0.6,raw/volstab
34589,85301,0,object510.jpg,0.4,0.6,raw/volstab
34595,85301,1,object104.jpg,1,1.0,raw/volstab
34601,85301,0,object366.jpg,0.6,1.0,raw/volstab
34610,85301,1,object304.jpg,0.2,0.2,raw/volstab
34613,85301,0,object515.jpg,0.8,0.2,raw/volstab
34625,85301,0,object547.jpg,0.2,0.0,raw/volstab
34631,85301,0,object145.jpg,0.6,0.2,raw/volstab
34634,85301,1,object633.jpg,0,0.0,raw/volstab
34652,85301,0,object350.jpg,1,0.8,raw/volstab
34658,85301,0,object559.jpg,0.8,1.0,raw/volstab
34661,85301,0,object217.jpg,0.6,1.0,raw/volstab
34670,85301,0,object442.jpg,0.6,,raw/volstab
34682,85301,1,object532.jpg,0.6,0.6,raw/volstab
34694,85301,0,object295.jpg,0.2,0.4,raw/volstab
34718,85301,1,object179.jpg,0.8,0.8,raw/volstab
34724,85301,0,object145.jpg,0.8,0.2,raw/volstab
34742,85301,0,object592.jpg,0.4,,raw/volstab
34820,19804,0,object165.jpg,0.6,,raw/volstab
34823,19804,1,object250.jpg,0,0.0,raw/volstab
34844,19804,0,object339.jpg,0.4,0.6,raw/volstab
34847,19804,1,object178.jpg,0,0.0,raw/volstab
34853,19804,1,object236.jpg,0.6,0.6,raw/volstab
34862,19804,1,object540.jpg,0.2,0.2,raw/volstab
34886,19804,0,object606.jpg,0.2,0.8,raw/volstab
34910,19804,1,object496.jpg,0.8,0.8,raw/volstab
34916,19804,1,object483.jpg,1,1.0,raw/volstab
34919,19804,1,object384.jpg,0.8,0.8,raw/volstab
34922,19804,1,object58.jpg,0.4,0.4,raw/volstab
34934,19804,0,object297.jpg,0.4,,raw/volstab
35042,24132,1,object242.jpg,0.2,0.2,raw/volstab
35045,24132,0,object301.jpg,0.4,0.8,raw/volstab
35048,24132,0,object340.jpg,0.2,,raw/volstab
35051,24132,0,object301.jpg,0.4,0.8,raw/volstab
35054,24132,0,object64.jpg,0.6,0.0,raw/volstab
35057,24132,0,object656.jpg,0,0.2,raw/volstab
35060,24132,1,object251.jpg,0.2,0.2,raw/volstab
35063,24132,0,object354.jpg,0,0.2,raw/volstab
35066,24132,0,object565.jpg,0.8,0.4,raw/volstab
35069,24132,1,object264.jpg,1,1.0,raw/volstab
35072,24132,1,object452.jpg,1,1.0,raw/volstab
35075,24132,0,object414.jpg,0.8,0.4,raw/volstab
35078,24132,0,object543.jpg,0.4,,raw/volstab
35081,24132,1,object77.jpg,0,0.0,raw/volstab
35093,24132,0,object101.jpg,0,0.8,raw/volstab
35096,24132,1,object397.jpg,0.6,0.6,raw/volstab
35099,24132,1,object531.jpg,1,1.0,raw/volstab
35102,24132,0,object253.jpg,0,,raw/volstab
35105,24132,0,object250.jpg,0.2,,raw/volstab
35108,24132,0,object184.jpg,0,,raw/volstab
35114,24132,1,object155.jpg,1,1.0,raw/volstab
35117,24132,0,object70.jpg,0.4,0.0,raw/volstab
35120,24132,0,object500.jpg,0.2,0.6,raw/volstab
35126,24132,1,object424.jpg,0,0.0,raw/volstab
35132,24132,0,object166.jpg,0,,raw/volstab
35135,24132,0,object587.jpg,1,0.8,raw/volstab
35141,24132,0,object41.jpg,0,,raw/volstab
35144,24132,0,object146.jpg,0.8,0.4,raw/volstab
35147,24132,1,object229.jpg,0.6,0.6,raw/volstab
35153,24132,0,object578.jpg,0.4,0.6,raw/volstab
35165,24132,0,object212.jpg,0.2,,raw/volstab
35171,24132,0,object108.jpg,0,,raw/volstab
35174,24132,0,object25.jpg,0.2,,raw/volstab
35183,24132,0,object570.jpg,1,,raw/volstab
35192,24132,0,object325.jpg,0,,raw/volstab
35216,24132,0,object67.jpg,0.2,,raw/volstab
35219,24132,0,object570.jpg,1,,raw/volstab
35222,24132,0,object223.jpg,0,,raw/volstab
35264,24132,0,object237.jpg,0,,raw/volstab
35270,24132,0,object329.jpg,0.2,,raw/volstab
35273,24132,0,object226.jpg,0,,raw/volstab
35282,71597,0,object524.jpg,1,0.8,raw/volstab
35303,71597,0,object102.jpg,0.8,1.0,raw/volstab
35315,71597,0,object615.jpg,1,0.8,raw/volstab
35321,71597,0,object35.jpg,0.4,0.6,raw/volstab
35324,71597,0,object250.jpg,0.2,0.0,raw/volstab
35354,71597,0,object434.jpg,0.6,0.4,raw/volstab
35369,71597,0,object660.jpg,0.2,0.4,raw/volstab
35381,71597,1,object20.jpg,0.8,0.8,raw/volstab
35390,71597,0,object111.jpg,0.6,0.0,raw/volstab
35405,71597,0,object345.jpg,0.4,0.2,raw/volstab
35408,71597,0,object36.jpg,1,0.8,raw/volstab
35414,71597,1,object50.jpg,1,1.0,raw/volstab
35435,71597,0,object295.jpg,0.8,1.0,raw/volstab
35522,30882,1,object417.jpg,0.4,0.4,raw/volstab
35525,30882,0,object324.jpg,0.2,1.0,raw/volstab
35528,30882,1,object376.jpg,0.2,0.2,raw/volstab
35543,30882,0,object194.jpg,0.8,0.4,raw/volstab
35549,30882,0,object18.jpg,0,1.0,raw/volstab
35552,30882,0,object377.jpg,0.8,0.4,raw/volstab
35561,30882,0,object437.jpg,0.8,0.2,raw/volstab
35576,30882,1,object248.jpg,0,0.0,raw/volstab
35582,30882,0,object539.jpg,0.6,0.4,raw/volstab
