,outcome,orange_chosen,lucky_chosen,subject_id,sub_factor,environment_coded,t_since_reversal,trial_number,outcome_coded,t_since_centered
23571,0.8,1,1.0,42915,55,1,12,186.0,-0.3,4.701552451216523
23572,1.0,1,1.0,42915,55,1,13,187.0,-0.5,5.701552451216523
23573,0.6,1,0.0,42915,55,1,0,188.0,-0.0999999999999999,-7.298447548783477
23574,0.8,1,0.0,42915,55,1,1,189.0,-0.3,-6.298447548783477
23575,0.0,1,0.0,42915,55,1,2,190.0,0.5,-5.298447548783477
23576,1.0,2,1.0,42915,55,1,3,191.0,0.5,-4.298447548783477
23577,0.0,2,1.0,42915,55,1,4,192.0,-0.5,-3.298447548783477
23578,0.0,1,0.0,42915,55,1,5,193.0,0.5,-2.298447548783477
23579,0.0,1,0.0,42915,55,1,6,194.0,0.5,-1.2984475487834768
23580,0.0,2,1.0,42915,55,1,7,195.0,-0.5,-0.2984475487834768
23581,0.6,2,1.0,42915,55,1,8,196.0,0.0999999999999999,0.7015524512165232
23582,0.8,2,1.0,42915,55,1,9,197.0,0.3,1.7015524512165232
23583,0.4,2,1.0,42915,55,1,10,198.0,-0.0999999999999999,2.701552451216523
23584,0.8,2,1.0,42915,55,1,11,199.0,0.3,3.701552451216523
23585,0.2,2,0.0,42915,55,1,0,200.0,-0.3,-7.298447548783477
23586,0.4,1,1.0,42915,55,1,1,201.0,0.0999999999999999,-6.298447548783477
23587,0.2,1,1.0,42915,55,1,2,202.0,0.3,-5.298447548783477
23588,0.4,1,1.0,42915,55,1,3,203.0,0.0999999999999999,-4.298447548783477
23589,0.2,1,1.0,42915,55,1,4,204.0,0.3,-3.298447548783477
23590,0.4,2,0.0,42915,55,1,5,205.0,-0.0999999999999999,-2.298447548783477
23591,0.6,2,0.0,42915,55,1,6,206.0,0.0999999999999999,-1.2984475487834768
23592,0.6,2,0.0,42915,55,1,7,207.0,0.0999999999999999,-0.2984475487834768
23593,0.0,2,0.0,42915,55,1,8,208.0,-0.5,0.7015524512165232
23594,1.0,1,1.0,42915,55,1,9,209.0,-0.5,1.7015524512165232
23595,0.2,1,0.0,42915,55,1,0,210.0,0.3,-7.298447548783477
23596,0.0,1,0.0,42915,55,1,1,211.0,0.5,-6.298447548783477
23597,1.0,2,1.0,42915,55,1,2,212.0,0.5,-5.298447548783477
23598,0.4,2,1.0,42915,55,1,3,213.0,-0.0999999999999999,-4.298447548783477
23599,0.0,2,1.0,42915,55,1,4,214.0,-0.5,-3.298447548783477
23600,0.0,1,0.0,42915,55,1,5,215.0,0.5,-2.298447548783477
23601,0.4,1,0.0,42915,55,1,6,216.0,0.0999999999999999,-1.2984475487834768
23602,0.4,1,1.0,42915,55,1,0,217.0,0.0999999999999999,-7.298447548783477
23603,1.0,1,1.0,42915,55,1,1,218.0,-0.5,-6.298447548783477
23604,0.6,1,1.0,42915,55,1,2,219.0,-0.0999999999999999,-5.298447548783477
23605,0.4,1,1.0,42915,55,1,3,220.0,0.0999999999999999,-4.298447548783477
23606,0.0,1,1.0,42915,55,1,4,221.0,0.5,-3.298447548783477
23607,0.8,2,0.0,42915,55,1,5,222.0,0.3,-2.298447548783477
23608,0.2,2,0.0,42915,55,1,6,223.0,-0.3,-1.2984475487834768
23609,0.4,2,1.0,42915,55,1,0,224.0,-0.0999999999999999,-7.298447548783477
23610,0.8,2,1.0,42915,55,1,1,225.0,0.3,-6.298447548783477
23611,0.4,2,1.0,42915,55,1,2,226.0,-0.0999999999999999,-5.298447548783477
23612,0.4,2,1.0,42915,55,1,5,229.0,-0.0999999999999999,-2.298447548783477
23613,0.8,1,1.0,42915,55,1,0,232.0,-0.3,-7.298447548783477
23614,0.4,1,1.0,42915,55,1,1,233.0,0.0999999999999999,-6.298447548783477
23615,0.2,1,1.0,42915,55,1,2,234.0,0.3,-5.298447548783477
23616,1.0,1,1.0,42915,55,1,3,235.0,-0.5,-4.298447548783477
23617,0.0,1,1.0,42915,55,1,4,236.0,0.5,-3.298447548783477
23618,0.4,2,0.0,42915,55,1,5,237.0,-0.0999999999999999,-2.298447548783477
23619,0.2,2,0.0,42915,55,1,6,238.0,-0.3,-1.2984475487834768
23620,0.0,2,0.0,42915,55,1,7,239.0,-0.5,-0.2984475487834768
23621,0.4,1,1.0,42915,55,1,8,240.0,0.0999999999999999,0.7015524512165232
23622,0.4,2,0.0,42915,55,1,9,241.0,-0.0999999999999999,1.7015524512165232
23623,0.0,2,0.0,42915,55,1,10,242.0,-0.5,2.701552451216523
23624,0.8,1,1.0,42915,55,1,11,243.0,-0.3,3.701552451216523
23625,0.8,1,1.0,42915,55,1,12,244.0,-0.3,4.701552451216523
23626,1.0,1,1.0,42915,55,1,13,245.0,-0.5,5.701552451216523
23627,0.0,1,0.0,42915,55,1,0,246.0,0.5,-7.298447548783477
23628,0.4,2,1.0,42915,55,1,1,247.0,-0.0999999999999999,-6.298447548783477
23629,0.8,2,1.0,42915,55,1,2,248.0,0.3,-5.298447548783477
23630,0.6,2,1.0,42915,55,1,3,249.0,0.0999999999999999,-4.298447548783477
23631,0.6,2,1.0,42915,55,1,4,250.0,0.0999999999999999,-3.298447548783477
23632,1.0,2,1.0,42915,55,1,5,251.0,0.5,-2.298447548783477
23633,1.0,2,1.0,42915,55,1,6,252.0,0.5,-1.2984475487834768
23634,0.2,2,1.0,42915,55,1,7,253.0,-0.3,-0.2984475487834768
23635,0.2,1,0.0,42915,55,1,8,254.0,0.3,0.7015524512165232
23636,0.6,1,1.0,42915,55,1,0,255.0,-0.0999999999999999,-7.298447548783477
23637,0.6,1,1.0,42915,55,1,1,256.0,-0.0999999999999999,-6.298447548783477
23638,0.6,1,1.0,42915,55,1,2,257.0,-0.0999999999999999,-5.298447548783477
23639,0.8,1,1.0,42915,55,1,3,258.0,-0.3,-4.298447548783477
23640,0.8,1,1.0,42915,55,1,4,259.0,-0.3,-3.298447548783477
23641,0.8,1,1.0,42915,55,1,5,260.0,-0.3,-2.298447548783477
23642,0.2,1,1.0,42915,55,1,6,261.0,0.3,-1.2984475487834768
23643,0.0,1,1.0,42915,55,1,7,262.0,0.5,-0.2984475487834768
23644,0.4,1,1.0,42915,55,1,8,263.0,0.0999999999999999,0.7015524512165232
23645,0.8,1,1.0,42915,55,1,9,264.0,-0.3,1.7015524512165232
23646,1.0,1,1.0,42915,55,1,10,265.0,-0.5,2.701552451216523
23647,0.2,1,1.0,42915,55,1,11,266.0,0.3,3.701552451216523
23648,0.8,2,0.0,42915,55,1,12,267.0,0.3,4.701552451216523
23649,1.0,2,1.0,42915,55,1,0,268.0,0.5,-7.298447548783477
23650,0.8,2,1.0,42915,55,1,1,269.0,0.3,-6.298447548783477
23651,0.4,2,1.0,42915,55,1,2,270.0,-0.0999999999999999,-5.298447548783477
23652,0.8,2,1.0,42915,55,1,3,271.0,0.3,-4.298447548783477
23653,1.0,2,1.0,42915,55,1,4,272.0,0.5,-3.298447548783477
23654,0.6,2,1.0,42915,55,1,5,273.0,0.0999999999999999,-2.298447548783477
23655,0.4,2,0.0,42915,55,1,0,274.0,-0.0999999999999999,-7.298447548783477
23656,0.0,2,0.0,42915,55,1,1,275.0,-0.5,-6.298447548783477
23657,1.0,1,1.0,42915,55,1,2,276.0,-0.5,-5.298447548783477
23658,1.0,1,1.0,42915,55,1,3,277.0,-0.5,-4.298447548783477
23659,0.6,1,1.0,42915,55,1,4,278.0,-0.0999999999999999,-3.298447548783477
23660,0.0,1,1.0,42915,55,1,5,279.0,0.5,-2.298447548783477
23661,0.2,1,0.0,42915,55,1,0,280.0,0.3,-7.298447548783477
23662,0.4,2,1.0,42915,55,1,1,281.0,-0.0999999999999999,-6.298447548783477
23663,0.6,2,1.0,42915,55,1,2,282.0,0.0999999999999999,-5.298447548783477
23664,0.8,2,1.0,42915,55,1,3,283.0,0.3,-4.298447548783477
23665,1.0,2,1.0,42915,55,1,4,284.0,0.5,-3.298447548783477
23666,1.0,2,1.0,42915,55,1,5,285.0,0.5,-2.298447548783477
23667,0.6,2,1.0,42915,55,1,6,286.0,0.0999999999999999,-1.2984475487834768
23668,1.0,2,1.0,42915,55,1,7,287.0,0.5,-0.2984475487834768
23669,0.2,2,1.0,42915,55,1,8,288.0,-0.3,0.7015524512165232
23670,0.2,1,0.0,42915,55,1,9,289.0,0.3,1.7015524512165232
23671,0.8,1,0.0,42915,55,1,10,290.0,-0.3,2.701552451216523
23672,1.0,1,1.0,42915,55,1,0,291.0,-0.5,-7.298447548783477
23673,0.4,1,1.0,42915,55,1,1,292.0,0.0999999999999999,-6.298447548783477
23674,0.8,1,1.0,42915,55,1,2,293.0,-0.3,-5.298447548783477
23675,1.0,1,1.0,42915,55,1,3,294.0,-0.5,-4.298447548783477
23676,0.2,1,1.0,42915,55,1,4,295.0,0.3,-3.298447548783477
23677,0.6,1,1.0,42915,55,1,5,296.0,-0.0999999999999999,-2.298447548783477
23678,0.2,1,1.0,42915,55,1,6,297.0,0.3,-1.2984475487834768
23679,0.6,1,1.0,42915,55,1,7,298.0,-0.0999999999999999,-0.2984475487834768
23680,0.8,1,1.0,42915,55,1,8,299.0,-0.3,0.7015524512165232
23681,1.0,1,1.0,42915,55,1,9,300.0,-0.5,1.7015524512165232
23682,0.2,1,0.0,42915,55,1,0,301.0,0.3,-7.298447548783477
23683,0.8,2,1.0,42915,55,1,1,302.0,0.3,-6.298447548783477
23684,0.0,2,1.0,42915,55,1,2,303.0,-0.5,-5.298447548783477
23685,1.0,2,1.0,42915,55,1,3,304.0,0.5,-4.298447548783477
23686,0.2,2,1.0,42915,55,1,4,305.0,-0.3,-3.298447548783477
23687,1.0,2,1.0,42915,55,1,5,306.0,0.5,-2.298447548783477
23688,0.8,2,1.0,42915,55,1,6,307.0,0.3,-1.2984475487834768
23689,1.0,2,1.0,42915,55,1,7,308.0,0.5,-0.2984475487834768
23690,0.4,2,0.0,42915,55,1,0,309.0,-0.0999999999999999,-7.298447548783477
23691,0.0,2,0.0,42915,55,1,1,310.0,-0.5,-6.298447548783477
23692,0.2,1,1.0,42915,55,1,2,311.0,0.3,-5.298447548783477
23693,0.2,1,1.0,42915,55,1,3,312.0,0.3,-4.298447548783477
23694,0.4,1,1.0,42915,55,1,4,313.0,0.0999999999999999,-3.298447548783477
23695,0.8,1,1.0,42915,55,1,5,314.0,-0.3,-2.298447548783477
23696,0.6,1,1.0,42915,55,1,6,315.0,-0.0999999999999999,-1.2984475487834768
23697,0.8,1,1.0,42915,55,1,7,316.0,-0.3,-0.2984475487834768
23698,0.6,1,1.0,42915,55,1,8,317.0,-0.0999999999999999,0.7015524512165232
23699,0.8,1,1.0,42915,55,1,9,318.0,-0.3,1.7015524512165232
23700,0.6,1,1.0,42915,55,1,10,319.0,-0.0999999999999999,2.701552451216523
23701,1.0,1,1.0,42915,55,1,11,320.0,-0.5,3.701552451216523
23702,1.0,2,1.0,21529,56,-1,0,1.0,0.5,-7.298447548783477
23703,1.0,1,0.0,21529,56,-1,1,2.0,-0.5,-6.298447548783477
23704,0.2,2,1.0,21529,56,-1,2,3.0,-0.3,-5.298447548783477
23705,0.6,1,0.0,21529,56,-1,3,4.0,-0.0999999999999999,-4.298447548783477
23706,0.2,1,0.0,21529,56,-1,4,5.0,0.3,-3.298447548783477
23707,0.4,1,0.0,21529,56,-1,5,6.0,0.0999999999999999,-2.298447548783477
23708,0.6,2,1.0,21529,56,-1,6,7.0,0.0999999999999999,-1.2984475487834768
23709,0.8,2,1.0,21529,56,-1,7,8.0,0.3,-0.2984475487834768
23710,0.8,2,1.0,21529,56,-1,8,9.0,0.3,0.7015524512165232
23711,1.0,2,1.0,21529,56,-1,9,10.0,0.5,1.7015524512165232
23712,0.8,2,1.0,21529,56,-1,10,11.0,0.3,2.701552451216523
23713,1.0,2,1.0,21529,56,-1,11,12.0,0.5,3.701552451216523
23714,1.0,2,1.0,21529,56,-1,12,13.0,0.5,4.701552451216523
23715,0.2,2,1.0,21529,56,-1,13,14.0,-0.3,5.701552451216523
23716,0.0,1,0.0,21529,56,-1,14,15.0,0.5,6.701552451216523
23717,0.0,2,1.0,21529,56,-1,15,16.0,-0.5,7.701552451216523
23718,0.4,2,1.0,21529,56,-1,16,17.0,-0.0999999999999999,8.701552451216523
23719,0.2,1,1.0,21529,56,-1,0,18.0,0.3,-7.298447548783477
23720,0.0,2,0.0,21529,56,-1,1,19.0,-0.5,-6.298447548783477
23721,1.0,2,0.0,21529,56,-1,2,20.0,0.5,-5.298447548783477
23722,0.2,2,0.0,21529,56,-1,3,21.0,-0.3,-4.298447548783477
23723,1.0,1,1.0,21529,56,-1,4,22.0,-0.5,-3.298447548783477
23724,0.6,1,1.0,21529,56,-1,5,23.0,-0.0999999999999999,-2.298447548783477
23725,1.0,1,1.0,21529,56,-1,6,24.0,-0.5,-1.2984475487834768
23726,0.4,1,1.0,21529,56,-1,7,25.0,0.0999999999999999,-0.2984475487834768
23727,0.4,1,1.0,21529,56,-1,8,26.0,0.0999999999999999,0.7015524512165232
23728,1.0,1,1.0,21529,56,-1,9,27.0,-0.5,1.7015524512165232
23729,0.6,1,1.0,21529,56,-1,10,28.0,-0.0999999999999999,2.701552451216523
23730,0.0,1,1.0,21529,56,-1,11,29.0,0.5,3.701552451216523
23731,0.8,2,0.0,21529,56,-1,12,30.0,0.3,4.701552451216523
23732,0.8,2,0.0,21529,56,-1,13,31.0,0.3,5.701552451216523
23733,0.6,2,0.0,21529,56,-1,14,32.0,0.0999999999999999,6.701552451216523
23734,0.8,1,1.0,21529,56,-1,15,33.0,-0.3,7.701552451216523
23735,0.8,1,1.0,21529,56,-1,16,34.0,-0.3,8.701552451216523
23736,0.8,1,1.0,21529,56,-1,17,35.0,-0.3,9.701552451216523
23737,0.2,1,1.0,21529,56,-1,18,36.0,0.3,10.701552451216523
23738,0.6,1,1.0,21529,56,-1,19,37.0,-0.0999999999999999,11.701552451216523
23739,0.8,1,1.0,21529,56,-1,20,38.0,-0.3,12.701552451216523
23740,1.0,1,1.0,21529,56,-1,21,39.0,-0.5,13.701552451216523
23741,0.4,1,1.0,21529,56,-1,22,40.0,0.0999999999999999,14.701552451216523
23742,0.2,1,1.0,21529,56,-1,23,41.0,0.3,15.701552451216523
23743,0.2,1,0.0,21529,56,-1,0,42.0,0.3,-7.298447548783477
23744,0.8,2,1.0,21529,56,-1,1,43.0,0.3,-6.298447548783477
23745,0.4,2,1.0,21529,56,-1,2,44.0,-0.0999999999999999,-5.298447548783477
23746,0.2,2,1.0,21529,56,-1,3,45.0,-0.3,-4.298447548783477
23747,0.8,2,1.0,21529,56,-1,4,46.0,0.3,-3.298447548783477
23748,0.4,2,1.0,21529,56,-1,5,47.0,-0.0999999999999999,-2.298447548783477
23749,0.6,2,1.0,21529,56,-1,6,48.0,0.0999999999999999,-1.2984475487834768
23750,1.0,2,1.0,21529,56,-1,7,49.0,0.5,-0.2984475487834768
23751,0.4,2,1.0,21529,56,-1,8,50.0,-0.0999999999999999,0.7015524512165232
23752,0.8,2,1.0,21529,56,-1,9,51.0,0.3,1.7015524512165232
23753,0.6,2,1.0,21529,56,-1,10,52.0,0.0999999999999999,2.701552451216523
23754,1.0,2,1.0,21529,56,-1,11,53.0,0.5,3.701552451216523
23755,0.6,2,1.0,21529,56,-1,12,54.0,0.0999999999999999,4.701552451216523
23756,0.8,2,1.0,21529,56,-1,13,55.0,0.3,5.701552451216523
23757,1.0,2,1.0,21529,56,-1,14,56.0,0.5,6.701552451216523
23758,0.2,2,1.0,21529,56,-1,15,57.0,-0.3,7.701552451216523
23759,1.0,2,1.0,21529,56,-1,16,58.0,0.5,8.701552451216523
23760,1.0,2,1.0,21529,56,-1,17,59.0,0.5,9.701552451216523
23761,0.2,2,1.0,21529,56,-1,18,60.0,-0.3,10.701552451216523
23762,0.8,2,1.0,21529,56,-1,19,61.0,0.3,11.701552451216523
23763,0.0,2,1.0,21529,56,-1,20,62.0,-0.5,12.701552451216523
23764,0.0,2,0.0,21529,56,-1,0,63.0,-0.5,-7.298447548783477
23765,0.4,1,1.0,21529,56,-1,1,64.0,0.0999999999999999,-6.298447548783477
23766,0.4,1,1.0,21529,56,-1,2,65.0,0.0999999999999999,-5.298447548783477
23767,0.6,1,1.0,21529,56,-1,3,66.0,-0.0999999999999999,-4.298447548783477
23768,0.6,1,1.0,21529,56,-1,4,67.0,-0.0999999999999999,-3.298447548783477
23769,0.8,1,1.0,21529,56,-1,5,68.0,-0.3,-2.298447548783477
23770,1.0,1,1.0,21529,56,-1,6,69.0,-0.5,-1.2984475487834768
23771,0.4,1,1.0,21529,56,-1,7,70.0,0.0999999999999999,-0.2984475487834768
23772,1.0,1,1.0,21529,56,-1,8,71.0,-0.5,0.7015524512165232
23773,1.0,1,1.0,21529,56,-1,9,72.0,-0.5,1.7015524512165232
23774,0.8,1,1.0,21529,56,-1,10,73.0,-0.3,2.701552451216523
23775,1.0,1,1.0,21529,56,-1,11,74.0,-0.5,3.701552451216523
23776,0.6,1,1.0,21529,56,-1,12,75.0,-0.0999999999999999,4.701552451216523
23777,0.6,1,1.0,21529,56,-1,13,76.0,-0.0999999999999999,5.701552451216523
23778,0.8,1,1.0,21529,56,-1,14,77.0,-0.3,6.701552451216523
23779,0.8,1,1.0,21529,56,-1,15,78.0,-0.3,7.701552451216523
23780,1.0,1,1.0,21529,56,-1,16,79.0,-0.5,8.701552451216523
23781,0.2,1,1.0,21529,56,-1,17,80.0,0.3,9.701552451216523
23782,0.6,1,1.0,21529,56,-1,18,81.0,-0.0999999999999999,10.701552451216523
23783,0.2,1,1.0,21529,56,-1,19,82.0,0.3,11.701552451216523
23784,0.6,1,0.0,21529,56,-1,0,83.0,-0.0999999999999999,-7.298447548783477
23785,0.2,1,0.0,21529,56,-1,1,84.0,0.3,-6.298447548783477
23786,0.4,1,0.0,21529,56,-1,2,85.0,0.0999999999999999,-5.298447548783477
23787,0.6,1,0.0,21529,56,-1,3,86.0,-0.0999999999999999,-4.298447548783477
23788,0.4,1,0.0,21529,56,-1,4,87.0,0.0999999999999999,-3.298447548783477
23789,0.8,2,1.0,21529,56,-1,5,88.0,0.3,-2.298447548783477
23790,0.2,2,1.0,21529,56,-1,6,89.0,-0.3,-1.2984475487834768
23791,0.6,1,0.0,21529,56,-1,7,90.0,-0.0999999999999999,-0.2984475487834768
23792,0.0,1,0.0,21529,56,-1,8,91.0,0.5,0.7015524512165232
23793,0.4,2,1.0,21529,56,-1,9,92.0,-0.0999999999999999,1.7015524512165232
23794,1.0,2,1.0,21529,56,-1,10,93.0,0.5,2.701552451216523
23795,0.6,2,1.0,21529,56,-1,11,94.0,0.0999999999999999,3.701552451216523
23796,0.8,2,1.0,21529,56,-1,12,95.0,0.3,4.701552451216523
23797,0.6,2,1.0,21529,56,-1,13,96.0,0.0999999999999999,5.701552451216523
23798,0.0,2,1.0,21529,56,-1,14,97.0,-0.5,6.701552451216523
23799,0.8,1,0.0,21529,56,-1,15,98.0,-0.3,7.701552451216523
23800,0.8,1,0.0,21529,56,-1,16,99.0,-0.3,8.701552451216523
23801,1.0,1,0.0,21529,56,-1,17,100.0,-0.5,9.701552451216523
23802,1.0,1,1.0,21529,56,-1,0,101.0,-0.5,-7.298447548783477
23803,0.0,1,1.0,21529,56,-1,1,102.0,0.5,-6.298447548783477
23804,0.0,2,0.0,21529,56,-1,2,103.0,-0.5,-5.298447548783477
23805,0.0,1,1.0,21529,56,-1,3,104.0,0.5,-4.298447548783477
23806,0.8,1,1.0,21529,56,-1,4,105.0,-0.3,-3.298447548783477
23807,0.8,1,1.0,21529,56,-1,5,106.0,-0.3,-2.298447548783477
23808,1.0,1,1.0,21529,56,-1,6,107.0,-0.5,-1.2984475487834768
23809,0.4,1,1.0,21529,56,-1,7,108.0,0.0999999999999999,-0.2984475487834768
23810,0.6,1,1.0,21529,56,-1,8,109.0,-0.0999999999999999,0.7015524512165232
23811,0.6,1,1.0,21529,56,-1,9,110.0,-0.0999999999999999,1.7015524512165232
23812,0.4,1,1.0,21529,56,-1,10,111.0,0.0999999999999999,2.701552451216523
23813,0.2,1,1.0,21529,56,-1,11,112.0,0.3,3.701552451216523
23814,0.4,1,1.0,21529,56,-1,12,113.0,0.0999999999999999,4.701552451216523
23815,0.4,1,1.0,21529,56,-1,13,114.0,0.0999999999999999,5.701552451216523
23816,1.0,1,1.0,21529,56,-1,14,115.0,-0.5,6.701552451216523
23817,0.6,1,1.0,21529,56,-1,15,116.0,-0.0999999999999999,7.701552451216523
23818,0.6,1,1.0,21529,56,-1,16,117.0,-0.0999999999999999,8.701552451216523
23819,0.8,1,1.0,21529,56,-1,17,118.0,-0.3,9.701552451216523
23820,1.0,1,1.0,21529,56,-1,18,119.0,-0.5,10.701552451216523
23821,1.0,1,1.0,21529,56,-1,19,120.0,-0.5,11.701552451216523
23822,0.2,1,1.0,21529,56,-1,20,121.0,0.3,12.701552451216523
23823,0.8,1,1.0,21529,56,-1,21,122.0,-0.3,13.701552451216523
23824,0.8,1,0.0,21529,56,-1,0,123.0,-0.3,-7.298447548783477
23825,0.2,1,0.0,21529,56,-1,1,124.0,0.3,-6.298447548783477
23826,0.0,1,0.0,21529,56,-1,2,125.0,0.5,-5.298447548783477
23827,0.8,2,1.0,21529,56,-1,3,126.0,0.3,-4.298447548783477
23828,0.6,2,1.0,21529,56,-1,4,127.0,0.0999999999999999,-3.298447548783477
23829,0.8,2,1.0,21529,56,-1,5,128.0,0.3,-2.298447548783477
23830,1.0,2,1.0,21529,56,-1,6,129.0,0.5,-1.2984475487834768
23831,0.2,2,1.0,21529,56,-1,7,130.0,-0.3,-0.2984475487834768
23832,0.4,2,1.0,21529,56,-1,8,131.0,-0.0999999999999999,0.7015524512165232
23833,1.0,2,1.0,21529,56,-1,9,132.0,0.5,1.7015524512165232
23834,1.0,2,1.0,21529,56,-1,10,133.0,0.5,2.701552451216523
23835,0.8,2,1.0,21529,56,-1,11,134.0,0.3,3.701552451216523
23836,0.6,2,1.0,21529,56,-1,12,135.0,0.0999999999999999,4.701552451216523
23837,1.0,2,1.0,21529,56,-1,13,136.0,0.5,5.701552451216523
23838,1.0,2,1.0,21529,56,-1,14,137.0,0.5,6.701552451216523
23839,0.0,2,1.0,21529,56,-1,15,138.0,-0.5,7.701552451216523
23840,0.6,1,0.0,21529,56,-1,16,139.0,-0.0999999999999999,8.701552451216523
23841,0.4,1,0.0,21529,56,-1,17,140.0,0.0999999999999999,9.701552451216523
23842,1.0,1,0.0,21529,56,-1,18,141.0,-0.5,10.701552451216523
23843,0.0,1,0.0,21529,56,-1,19,142.0,0.5,11.701552451216523
23844,0.6,1,0.0,21529,56,-1,20,143.0,-0.0999999999999999,12.701552451216523
23845,1.0,1,0.0,21529,56,-1,21,144.0,-0.5,13.701552451216523
23846,0.8,1,0.0,21529,56,-1,22,145.0,-0.3,14.701552451216523
23847,0.2,1,1.0,21529,56,-1,0,146.0,0.3,-7.298447548783477
23848,1.0,1,1.0,21529,56,-1,1,147.0,-0.5,-6.298447548783477
23849,0.4,1,1.0,21529,56,-1,2,148.0,0.0999999999999999,-5.298447548783477
23850,0.4,1,1.0,21529,56,-1,3,149.0,0.0999999999999999,-4.298447548783477
23851,0.0,1,1.0,21529,56,-1,4,150.0,0.5,-3.298447548783477
23852,0.4,2,0.0,21529,56,-1,5,151.0,-0.0999999999999999,-2.298447548783477
23853,0.2,2,0.0,21529,56,-1,6,152.0,-0.3,-1.2984475487834768
23854,1.0,1,1.0,21529,56,-1,7,153.0,-0.5,-0.2984475487834768
23855,0.2,1,1.0,21529,56,-1,8,154.0,0.3,0.7015524512165232
23856,0.0,2,0.0,21529,56,-1,9,155.0,-0.5,1.7015524512165232
23857,0.0,1,1.0,21529,56,-1,10,156.0,0.5,2.701552451216523
23858,0.4,1,1.0,21529,56,-1,11,157.0,0.0999999999999999,3.701552451216523
23859,0.6,1,1.0,21529,56,-1,12,158.0,-0.0999999999999999,4.701552451216523
23860,0.8,1,1.0,21529,56,-1,13,159.0,-0.3,5.701552451216523
23861,1.0,1,1.0,21529,56,-1,14,160.0,-0.5,6.701552451216523
23862,0.4,1,0.0,21529,56,1,0,161.0,0.0999999999999999,-7.298447548783477
23863,0.8,2,1.0,21529,56,1,1,162.0,0.3,-6.298447548783477
23864,0.8,2,1.0,21529,56,1,2,163.0,0.3,-5.298447548783477
23865,1.0,2,1.0,21529,56,1,3,164.0,0.5,-4.298447548783477
23866,0.6,2,1.0,21529,56,1,4,165.0,0.0999999999999999,-3.298447548783477
23867,0.4,2,1.0,21529,56,1,5,166.0,-0.0999999999999999,-2.298447548783477
23868,0.0,1,0.0,21529,56,1,6,167.0,0.5,-1.2984475487834768
23869,1.0,2,1.0,21529,56,1,7,168.0,0.5,-0.2984475487834768
23870,1.0,2,1.0,21529,56,1,8,169.0,0.5,0.7015524512165232
23871,0.4,2,1.0,21529,56,1,9,170.0,-0.0999999999999999,1.7015524512165232
23872,0.8,1,1.0,21529,56,1,0,171.0,-0.3,-7.298447548783477
23873,0.8,1,1.0,21529,56,1,1,172.0,-0.3,-6.298447548783477
23874,1.0,1,1.0,21529,56,1,2,173.0,-0.5,-5.298447548783477
23875,0.2,1,1.0,21529,56,1,3,174.0,0.3,-4.298447548783477
23876,0.6,1,1.0,21529,56,1,4,175.0,-0.0999999999999999,-3.298447548783477
23877,0.6,1,1.0,21529,56,1,5,176.0,-0.0999999999999999,-2.298447548783477
23878,1.0,1,1.0,21529,56,1,6,177.0,-0.5,-1.2984475487834768
23879,1.0,1,1.0,21529,56,1,7,178.0,-0.5,-0.2984475487834768
23880,0.8,1,1.0,21529,56,1,8,179.0,-0.3,0.7015524512165232
23881,0.4,1,1.0,21529,56,1,9,180.0,0.0999999999999999,1.7015524512165232
23882,1.0,1,1.0,21529,56,1,10,181.0,-0.5,2.701552451216523
23883,0.0,1,0.0,21529,56,1,0,182.0,0.5,-7.298447548783477
23884,1.0,2,1.0,21529,56,1,1,183.0,0.5,-6.298447548783477
23885,0.4,2,1.0,21529,56,1,2,184.0,-0.0999999999999999,-5.298447548783477
23886,0.4,2,1.0,21529,56,1,3,185.0,-0.0999999999999999,-4.298447548783477
23887,1.0,2,1.0,21529,56,1,4,186.0,0.5,-3.298447548783477
23888,1.0,2,1.0,21529,56,1,5,187.0,0.5,-2.298447548783477
23889,0.8,2,1.0,21529,56,1,6,188.0,0.3,-1.2984475487834768
23890,0.2,2,0.0,21529,56,1,0,189.0,-0.3,-7.298447548783477
23891,0.4,2,0.0,21529,56,1,1,190.0,-0.0999999999999999,-6.298447548783477
23892,0.6,2,0.0,21529,56,1,2,191.0,0.0999999999999999,-5.298447548783477
23893,0.2,2,0.0,21529,56,1,3,192.0,-0.3,-4.298447548783477
23894,0.2,1,1.0,21529,56,1,4,193.0,0.3,-3.298447548783477
23895,1.0,2,0.0,21529,56,1,5,194.0,0.5,-2.298447548783477
23896,0.4,2,0.0,21529,56,1,6,195.0,-0.0999999999999999,-1.2984475487834768
23897,0.2,2,0.0,21529,56,1,7,196.0,-0.3,-0.2984475487834768
23898,0.8,1,1.0,21529,56,1,8,197.0,-0.3,0.7015524512165232
23899,0.8,1,1.0,21529,56,1,9,198.0,-0.3,1.7015524512165232
23900,0.8,1,1.0,21529,56,1,10,199.0,-0.3,2.701552451216523
23901,0.8,1,1.0,21529,56,1,11,200.0,-0.3,3.701552451216523
23902,1.0,1,1.0,21529,56,1,12,201.0,-0.5,4.701552451216523
23903,0.2,1,0.0,21529,56,1,0,202.0,0.3,-7.298447548783477
23904,0.8,2,1.0,21529,56,1,1,203.0,0.3,-6.298447548783477
23905,0.0,1,0.0,21529,56,1,2,204.0,0.5,-5.298447548783477
23906,0.4,2,1.0,21529,56,1,3,205.0,-0.0999999999999999,-4.298447548783477
